sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
0.022;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1216;SAGASpearman@1217;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@1218;SAGASpearman@1219;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.62510;0.69098;0.00000;0.14304;1.31607;ConanParty@1220;AgentGG@1221;0.8515058997100864;0.9412469685849811;0.6250957491099193;0.6909752229848232;0.6296701428903418;0.5036018551375713;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.022;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@1222;AgentGG@1223;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.025;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1224;AgentGG@1225;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@1226;KakeSobaSpearman@1227;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.34928118036160194;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1228;SAGASpearman@1229;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423302;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@1230;ConanParty@1231;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423302;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.016;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@1232;ConanParty@1233;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;24;;60rounds;Yes;Yes;2;0.59001;0.72386;0.00000;0.00000;1.31387;AgentGG@1234;ConanParty@1235;1.0;0.8150795959148791;0.723864061577841;0.5900068268081698;0.723864061577841;0.43365128112958223;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1236;KakeSobaSpearman@1237;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;SAGASpearman@1238;KakeSobaSpearman@1239;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.3512735141658825;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.022;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1240;SAGASpearman@1241;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.029;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@1242;SAGASpearman@1243;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.62510;0.69098;0.00000;0.14304;1.31607;ConanParty@1244;AgentGG@1245;0.8515058997100864;0.9412469685849811;0.6250957491099193;0.6909752229848232;0.6296701428903418;0.5036018551375713;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.022;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@1246;AgentGG@1247;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1248;AgentGG@1249;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@1250;KakeSobaSpearman@1251;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.3538716474467267;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1252;SAGASpearman@1253;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.015;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@1254;ConanParty@1255;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@1256;ConanParty@1257;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;AgentGG@1258;ConanParty@1259;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1260;KakeSobaSpearman@1261;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423302;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.022;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;SAGASpearman@1262;KakeSobaSpearman@1263;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.35754836688666014;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.030;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1264;SAGASpearman@1265;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@1266;SAGASpearman@1267;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.62510;0.69098;0.00000;0.14304;1.31607;ConanParty@1268;AgentGG@1269;0.8515058997100864;0.9412469685849811;0.6250957491099193;0.6909752229848232;0.6296701428903418;0.5036018551375713;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.021;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@1270;AgentGG@1271;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1272;AgentGG@1273;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@1274;KakeSobaSpearman@1275;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.3552704975413629;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1276;SAGASpearman@1277;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@1278;ConanParty@1279;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.015;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@1280;ConanParty@1281;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;24;;60rounds;Yes;Yes;2;0.59001;0.72386;0.00000;0.00000;1.31387;AgentGG@1282;ConanParty@1283;1.0;0.8150795959148791;0.723864061577841;0.5900068268081698;0.723864061577841;0.43365128112958223;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1284;KakeSobaSpearman@1285;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.025;61;;60rounds;Yes;Yes;2;0.22306;0.40514;0.13023;0.13023;0.62821;SAGASpearman@1286;KakeSobaSpearman@1287;0.9412798089323321;0.5182537374184544;0.4051413854308629;0.223064422704014;0.40750358045817764;0.22734141106869507;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.028;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1288;SAGASpearman@1289;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.025;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@1290;SAGASpearman@1291;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.012;23;;60rounds;Yes;Yes;2;0.62510;0.69098;0.00000;0.14304;1.31607;ConanParty@1292;AgentGG@1293;0.8515058997100864;0.9412469685849811;0.6250957491099193;0.6909752229848232;0.6296701428903418;0.5036018551375713;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.021;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@1294;AgentGG@1295;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1296;AgentGG@1297;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@1298;KakeSobaSpearman@1299;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.3495988508844364;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.015;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1300;SAGASpearman@1301;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@1302;ConanParty@1303;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@1304;ConanParty@1305;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.018;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;AgentGG@1306;ConanParty@1307;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1308;KakeSobaSpearman@1309;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.022;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;SAGASpearman@1310;KakeSobaSpearman@1311;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.34965575132812615;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.035;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1312;SAGASpearman@1313;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.025;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@1314;SAGASpearman@1315;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.62510;0.69098;0.00000;0.14304;1.31607;ConanParty@1316;AgentGG@1317;0.8515058997100864;0.9412469685849811;0.6250957491099193;0.6909752229848232;0.6296701428903418;0.5036018551375713;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@1318;AgentGG@1319;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1320;AgentGG@1321;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@1322;KakeSobaSpearman@1323;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.3558489823452689;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1324;SAGASpearman@1325;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423302;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@1326;ConanParty@1327;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423302;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@1328;ConanParty@1329;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.015;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;AgentGG@1330;ConanParty@1331;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1332;KakeSobaSpearman@1333;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;SAGASpearman@1334;KakeSobaSpearman@1335;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.3571241391556543;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.025;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1336;SAGASpearman@1337;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.025;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@1338;SAGASpearman@1339;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.62510;0.69098;0.00000;0.14304;1.31607;ConanParty@1340;AgentGG@1341;0.8515058997100864;0.9412469685849811;0.6250957491099193;0.6909752229848232;0.6296701428903418;0.5036018551375713;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.022;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@1342;AgentGG@1343;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1344;AgentGG@1345;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@1346;KakeSobaSpearman@1347;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.3488501239290285;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1348;SAGASpearman@1349;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423302;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@1350;ConanParty@1351;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@1352;ConanParty@1353;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423302;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.015;26;;60rounds;Yes;Yes;2;0.57366;0.70381;0.00000;0.00000;1.27746;AgentGG@1354;ConanParty@1355;1.0;0.8150795959148791;0.7038065065768465;0.5736583229829187;0.7038065065768465;0.4216352343547929;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.017;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1356;KakeSobaSpearman@1357;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.022;61;;60rounds;Yes;Yes;2;0.22306;0.40514;0.13023;0.13023;0.62821;SAGASpearman@1358;KakeSobaSpearman@1359;0.9412798089323321;0.5182537374184544;0.4051413854308629;0.223064422704014;0.39925872024691716;0.22575125308127827;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.022;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1360;SAGASpearman@1361;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.033;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@1362;SAGASpearman@1363;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.62510;0.69098;0.00000;0.14304;1.31607;ConanParty@1364;AgentGG@1365;0.8515058997100864;0.9412469685849811;0.6250957491099193;0.6909752229848232;0.6296701428903418;0.5036018551375713;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.021;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@1366;AgentGG@1367;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.025;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1368;AgentGG@1369;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@1370;KakeSobaSpearman@1371;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.345917542784748;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1372;SAGASpearman@1373;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423302;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.012;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@1374;ConanParty@1375;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@1376;ConanParty@1377;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;AgentGG@1378;ConanParty@1379;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1380;KakeSobaSpearman@1381;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.022;61;;60rounds;Yes;Yes;2;0.22306;0.40514;0.13023;0.13023;0.62821;SAGASpearman@1382;KakeSobaSpearman@1383;0.9412798089323321;0.5182537374184544;0.4051413854308629;0.223064422704014;0.40253531500674894;0.2412986936905963;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1384;SAGASpearman@1385;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.027;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@1386;SAGASpearman@1387;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.62510;0.69098;0.00000;0.14304;1.31607;ConanParty@1388;AgentGG@1389;0.8515058997100864;0.9412469685849811;0.6250957491099193;0.6909752229848232;0.6296701428903418;0.5036018551375713;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.021;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@1390;AgentGG@1391;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1392;AgentGG@1393;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@1394;KakeSobaSpearman@1395;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.35948063619321236;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1396;SAGASpearman@1397;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@1398;ConanParty@1399;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@1400;ConanParty@1401;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;24;;60rounds;Yes;Yes;2;0.59001;0.72386;0.00000;0.00000;1.31387;AgentGG@1402;ConanParty@1403;1.0;0.8150795959148791;0.723864061577841;0.5900068268081698;0.723864061577841;0.43365128112958223;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.016;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1404;KakeSobaSpearman@1405;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;SAGASpearman@1406;KakeSobaSpearman@1407;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.35899027578803194;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.025;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1408;SAGASpearman@1409;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
