sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
;2;Session genius.core.session.Session@1f2239e9 failed: Failed to execute protocol: Execution failed of ConanParty@232:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;ConanParty;SAGASpearman;0.0;0.0;0.0;0.0;;;Smart_Energy_Grid_util2;KillerRobot_util2
;2;Session genius.core.session.Session@18d5713b failed: Failed to execute protocol: Execution failed of ConanParty@235:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;KakeSobaSpearman;ConanParty;0.0;0.0;0.0;0.0;;;Smart_Energy_Grid_util2;KillerRobot_util2
;2;Session genius.core.session.Session@7c8480a4 failed: Failed to execute protocol: Execution failed of ConanParty@237:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;SAGASpearman;ConanParty;0.0;0.0;0.0;0.0;;;Smart_Energy_Grid_util2;KillerRobot_util2
;2;Session genius.core.session.Session@bdce12a failed: Failed to execute protocol: Execution failed of ConanParty@239:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;ConanParty;ConanParty;0.0;0.0;0.0;0.0;;;Smart_Energy_Grid_util2;KillerRobot_util2
;61;Session genius.core.session.Session@6532aece failed: Failed to execute protocol: domain does not match the negotiation domain:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;Smart_Energy_Grid_util2;KillerRobot_util1
;2;Session genius.core.session.Session@4a16195f failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@243:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;SAGASpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;Smart_Energy_Grid_util2;KillerRobot_util1
;3;Session genius.core.session.Session@5002d5e2 failed: Failed to execute protocol: Execution failed of ConanParty@244:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;ConanParty;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;Smart_Energy_Grid_util2;KillerRobot_util1
;2;Session genius.core.session.Session@26ec1ed3 failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@246:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;Smart_Energy_Grid_util2;KillerRobot_util1
;2;Session genius.core.session.Session@2abccfe8 failed: Failed to execute protocol: Execution failed of SAGASpearman@248:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;SAGASpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;Smart_Energy_Grid_util2;KillerRobot_util1
;2;Session genius.core.session.Session@38cdfc05 failed: Failed to execute protocol: Execution failed of ConanParty@250:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;ConanParty;SAGASpearman;0.0;0.0;0.0;0.0;;;Smart_Energy_Grid_util2;KillerRobot_util1
;2;Session genius.core.session.Session@423532fa failed: Failed to execute protocol: Execution failed of ConanParty@253:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;KakeSobaSpearman;ConanParty;0.0;0.0;0.0;0.0;;;Smart_Energy_Grid_util2;KillerRobot_util1
;2;Session genius.core.session.Session@352d7255 failed: Failed to execute protocol: Execution failed of ConanParty@255:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;SAGASpearman;ConanParty;0.0;0.0;0.0;0.0;;;Smart_Energy_Grid_util2;KillerRobot_util1
;2;Session genius.core.session.Session@7f7868de failed: Failed to execute protocol: Execution failed of ConanParty@257:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;ConanParty;ConanParty;0.0;0.0;0.0;0.0;;;Smart_Energy_Grid_util2;KillerRobot_util1
0.042;61;;60rounds;No;No;1;0.00000;0.00000;1.20114;1.28843;0.00000;KakeSobaSpearman@258;KakeSobaSpearman@259;0.0;0.0;0.0;0.0;0.0;0.0;Smart_Energy_Grid_util2.xml;Smart_Energy_Grid_util3.xml
0.258;61;;60rounds;No;No;1;0.00000;0.00000;1.20114;1.28843;0.00000;SAGASpearman@260;KakeSobaSpearman@261;0.0;0.0;0.0;0.0;0.0;0.0;Smart_Energy_Grid_util2.xml;Smart_Energy_Grid_util3.xml
0.017;23;;60rounds;Yes;No;2;0.78979;0.81444;0.14659;0.15399;1.60423;ConanParty@262;KakeSobaSpearman@263;0.8144400589623965;0.7897918702095754;0.8144400589623965;0.7897918702095754;0.8067563894133996;0.7897918702095754;Smart_Energy_Grid_util2.xml;Smart_Energy_Grid_util3.xml
0.255;61;;60rounds;No;No;1;0.00000;0.00000;1.20114;1.28843;0.00000;KakeSobaSpearman@264;SAGASpearman@265;0.0;0.0;0.0;0.0;0.0;0.0;Smart_Energy_Grid_util2.xml;Smart_Energy_Grid_util3.xml
0.482;61;;60rounds;No;No;1;0.00000;0.00000;1.20114;1.28843;0.00000;SAGASpearman@266;SAGASpearman@267;0.0;0.0;0.0;0.0;0.0;0.0;Smart_Energy_Grid_util2.xml;Smart_Energy_Grid_util3.xml
0.117;25;;60rounds;Yes;No;2;0.66539;1.00000;0.00000;0.28324;1.66539;ConanParty@268;SAGASpearman@269;0.6653935652051126;1.0;0.6653935652051126;1.0;0.6467688531627351;1.0;Smart_Energy_Grid_util2.xml;Smart_Energy_Grid_util3.xml
0.012;17;;60rounds;Yes;No;2;0.60878;0.88631;0.12700;0.31928;1.49509;KakeSobaSpearman@270;ConanParty@271;0.6087834447935028;0.8863110743066535;0.6087834447935028;0.8863110743066535;0.6087834447935028;0.8423329063387012;Smart_Energy_Grid_util2.xml;Smart_Energy_Grid_util3.xml
0.113;21;;60rounds;Yes;No;2;0.78879;1.00000;0.00000;0.12735;1.78879;SAGASpearman@272;ConanParty@273;1.0;0.7887919418060111;1.0;0.7887919418060111;1.0;0.7316524426618967;Smart_Energy_Grid_util2.xml;Smart_Energy_Grid_util3.xml
0.024;17;;60rounds;Yes;No;2;0.89382;0.92798;0.00000;0.00000;1.82180;ConanParty@274;ConanParty@275;0.9279785850462486;0.8938221779957642;0.9279785850462486;0.8938221779957642;0.9202949154972518;0.8465292634944391;Smart_Energy_Grid_util2.xml;Smart_Energy_Grid_util3.xml
;61;Session genius.core.session.Session@21ad0830 failed: Failed to execute protocol: domain does not match the negotiation domain:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof2
;2;Session genius.core.session.Session@c76f0ca failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@279:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;SAGASpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof2
;3;Session genius.core.session.Session@45121dd2 failed: Failed to execute protocol: Execution failed of ConanParty@280:java.lang.ClassCastException: genius.core.issue.ValueInteger cannot be cast to genius.core.issue.ValueDiscrete: genius.core.issue.ValueInteger cannot be cast to genius.core.issue.ValueDiscrete:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;ConanParty;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof2
;2;Session genius.core.session.Session@1d725191 failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@282:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof2
;2;Session genius.core.session.Session@3d39243c failed: Failed to execute protocol: Execution failed of SAGASpearman@284:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;SAGASpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof2
;2;Session genius.core.session.Session@29fa62a0 failed: Failed to execute protocol: Execution failed of ConanParty@286:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;ConanParty;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof2
;2;Session genius.core.session.Session@43f1e99b failed: Failed to execute protocol: Execution failed of ConanParty@289:java.lang.ClassCastException: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;KakeSobaSpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof2
;2;Session genius.core.session.Session@2c22b34f failed: Failed to execute protocol: Execution failed of ConanParty@291:java.lang.ClassCastException: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;SAGASpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof2
;2;Session genius.core.session.Session@26fe4be3 failed: Failed to execute protocol: Execution failed of ConanParty@293:java.lang.ClassCastException: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;ConanParty;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof2
;61;Session genius.core.session.Session@7febc27b failed: Failed to execute protocol: domain does not match the negotiation domain:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof1
;2;Session genius.core.session.Session@1f5e1614 failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@297:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;SAGASpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof1
;3;Session genius.core.session.Session@3b674235 failed: Failed to execute protocol: Execution failed of ConanParty@298:java.lang.ClassCastException: genius.core.issue.ValueInteger cannot be cast to genius.core.issue.ValueDiscrete: genius.core.issue.ValueInteger cannot be cast to genius.core.issue.ValueDiscrete:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;ConanParty;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof1
;2;Session genius.core.session.Session@6511ec82 failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@300:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof1
;2;Session genius.core.session.Session@34bcf4e9 failed: Failed to execute protocol: Execution failed of SAGASpearman@302:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;SAGASpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof1
;2;Session genius.core.session.Session@54415918 failed: Failed to execute protocol: Execution failed of ConanParty@304:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;ConanParty;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof1
;2;Session genius.core.session.Session@604da92b failed: Failed to execute protocol: Execution failed of ConanParty@307:java.lang.ClassCastException: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;KakeSobaSpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof1
;2;Session genius.core.session.Session@b955675 failed: Failed to execute protocol: Execution failed of ConanParty@309:java.lang.ClassCastException: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;SAGASpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof1
;2;Session genius.core.session.Session@75ae5a58 failed: Failed to execute protocol: Execution failed of ConanParty@311:java.lang.ClassCastException: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;ConanParty;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;IntegerDomain-prof1
;61;Session genius.core.session.Session@5fa86824 failed: Failed to execute protocol: domain does not match the negotiation domain:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util2
;2;Session genius.core.session.Session@714375c1 failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@315:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;SAGASpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util2
;3;Session genius.core.session.Session@660113af failed: Failed to execute protocol: Execution failed of ConanParty@316:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;ConanParty;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util2
;2;Session genius.core.session.Session@37dfcd37 failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@318:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util2
;2;Session genius.core.session.Session@4a8824de failed: Failed to execute protocol: Execution failed of SAGASpearman@320:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;SAGASpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util2
;2;Session genius.core.session.Session@3c2ff3df failed: Failed to execute protocol: Execution failed of ConanParty@322:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;ConanParty;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util2
;2;Session genius.core.session.Session@6aa20d2c failed: Failed to execute protocol: Execution failed of ConanParty@325:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;KakeSobaSpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util2
;2;Session genius.core.session.Session@79b04734 failed: Failed to execute protocol: Execution failed of ConanParty@327:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;SAGASpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util2
;2;Session genius.core.session.Session@3b392861 failed: Failed to execute protocol: Execution failed of ConanParty@329:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;ConanParty;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util2
;61;Session genius.core.session.Session@267c7ea3 failed: Failed to execute protocol: domain does not match the negotiation domain:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util1
;2;Session genius.core.session.Session@2496dcb7 failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@333:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;SAGASpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util1
;3;Session genius.core.session.Session@6d7f554 failed: Failed to execute protocol: Execution failed of ConanParty@334:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;ConanParty;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util1
;2;Session genius.core.session.Session@64cc2f58 failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@336:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util1
;2;Session genius.core.session.Session@47c51029 failed: Failed to execute protocol: Execution failed of SAGASpearman@338:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;SAGASpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util1
;2;Session genius.core.session.Session@5c40ff2c failed: Failed to execute protocol: Execution failed of ConanParty@340:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;ConanParty;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util1
;2;Session genius.core.session.Session@704fecac failed: Failed to execute protocol: Execution failed of ConanParty@343:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;KakeSobaSpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util1
;2;Session genius.core.session.Session@376f4dbe failed: Failed to execute protocol: Execution failed of ConanParty@345:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;SAGASpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util1
;2;Session genius.core.session.Session@5baf9bd2 failed: Failed to execute protocol: Execution failed of ConanParty@347:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;ConanParty;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;KillerRobot_util1
;61;Session genius.core.session.Session@105dbf10 failed: Failed to execute protocol: domain does not match the negotiation domain:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util3
;2;Session genius.core.session.Session@2aee3b7f failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@351:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;SAGASpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util3
;3;Session genius.core.session.Session@14ddd5b8 failed: Failed to execute protocol: Execution failed of ConanParty@352:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;ConanParty;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util3
;2;Session genius.core.session.Session@41a646c2 failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@354:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util3
;2;Session genius.core.session.Session@7f0527ca failed: Failed to execute protocol: Execution failed of SAGASpearman@356:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;SAGASpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util3
;2;Session genius.core.session.Session@119bfcb1 failed: Failed to execute protocol: Execution failed of ConanParty@358:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;ConanParty;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util3
